sample_idx,match_f1,ordered_f1,kendall_tau,tau_normalized,precision,recall,num_predicted_steps,num_reference_steps
1100,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,4,12
1101,0.9565217391304348,0.8521739130434782,0.2727272727272727,0.6363636363636364,1.0,0.9166666666666666,11,12
1103,0.7368421052631579,0.5684210526315788,-0.5238095238095238,0.23809523809523808,1.0,0.5833333333333334,7,12
1104,0.5555555555555556,0.4388888888888889,-0.4,0.3,1.0,0.38461538461538464,5,13
1105,0.782608695652174,0.6847826086956522,0.16666666666666666,0.5833333333333334,1.0,0.6428571428571429,9,14
1106,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,6,12
1107,0.782608695652174,0.6260869565217391,-0.3333333333333333,0.33333333333333337,1.0,0.6428571428571429,9,14
1110,0.14285714285714288,0.14285714285714288,1.0,1.0,1.0,0.07692307692307693,1,13
1113,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,6,16
1114,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,7,14
1115,0.35294117647058826,0.3176470588235294,0.3333333333333333,0.6666666666666666,1.0,0.21428571428571427,3,14
1116,0.9090909090909091,0.7818181818181817,0.06666666666666667,0.5333333333333333,1.0,0.8333333333333334,10,12
1117,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,4,12
1118,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
1119,0.6666666666666666,0.5599999999999999,-0.06666666666666667,0.4666666666666667,1.0,0.5,6,12
1120,0.7272727272727273,0.6025974025974026,-0.14285714285714285,0.4285714285714286,1.0,0.5714285714285714,8,14
1121,0.6666666666666666,0.5866666666666666,0.2,0.6,1.0,0.5,6,12
1122,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,4,12
1123,0.13333333333333333,0.13333333333333333,1.0,1.0,1.0,0.07142857142857142,1,14
1124,0.15384615384615385,0.15384615384615385,1.0,1.0,1.0,0.08333333333333333,1,12
1125,0.9166666666666666,0.8016666666666666,0.16363636363636364,0.5818181818181818,1.0,0.8461538461538461,11,13
1126,0.6086956521739131,0.5043478260869565,-0.14285714285714285,0.4285714285714286,1.0,0.4375,7,16
1127,0.8,0.6666666666666666,-0.1111111111111111,0.4444444444444444,1.0,0.6666666666666666,10,15
